e_datetime,game,gazex,gazey,headx,heady,headz,id,inner_height,inner_width,pitch,roll,u_name,yaw
2022-05-03 13:49:04,Connect4,1422,636,4.1,3.5,65.8,3039,722,1536,0.2,12.3,atest,-2.3
2022-05-03 13:49:11,Connect4,824,482,2.4,-0.6,37.8,3179,722,1536,-0.8,1.7,atest,2.3
2022-05-03 13:49:36,Connect4,537.6,314,-2,-2.6,38.9,3711,722,1536,-7.6,0.7,atest,-1.2
2022-05-03 13:50:06,Connect4,957,437,-2.9,-1.1,40,4313,722,1536,-8,2.2,atest,-4.3
2022-05-03 13:49:04,Connect4,1300.6,688.6,4.1,3.4,65.4,3040,722,1536,0.8,12.3,atest,-2
2022-05-03 13:49:04,Connect4,1457.4,802.4,4.1,3.4,65.3,3041,722,1536,0,12.4,atest,-1.9
2022-05-03 13:49:04,Connect4,1471.2,791.8,4.1,3.4,64.9,3042,722,1536,0.1,12.3,atest,-2
2022-05-03 13:49:04,Connect4,1460,783.2,4.1,3.4,65.1,3043,722,1536,-0.3,12.3,atest,-1.8
2022-05-03 13:49:04,Connect4,1462.2,802.6,4.1,3.4,64.8,3044,722,1536,-0.4,12.4,atest,-1.7
2022-05-03 13:49:04,Connect4,1491.4,816.8,4.1,3.5,65.5,3045,722,1536,-0.8,12.4,atest,-1.8
2022-05-03 13:49:04,Connect4,1942,1219,4.3,4,67.9,3046,722,1536,-1.6,12.2,atest,-1.6
2022-05-03 13:49:04,Connect4,2002.2,1236.6,4.2,3.9,67.3,3047,722,1536,-1,12.2,atest,-1.7
2022-05-03 13:49:04,Connect4,1859.4,1113.8,4.1,3.7,66.1,3048,722,1536,-0.4,12.4,atest,-1.9
2022-05-03 13:49:04,Connect4,1543,865.2,4.1,3.6,65.3,3049,722,1536,-0.4,12.5,atest,-2
2022-05-03 13:49:04,Connect4,1545.6,858.8,4,3.6,64.9,3050,722,1536,-0.8,12.5,atest,-2.1
2022-05-03 13:49:04,Connect4,1552.8,865,4,3.6,64.8,3051,722,1536,-0.5,13.1,atest,-2.2
2022-05-03 13:49:04,Connect4,1559.4,877.6,3.9,3.6,64.6,3052,722,1536,0,13.4,atest,-2.2
2022-05-03 13:49:04,Connect4,1568,879.6,3.9,3.5,64.4,3053,722,1536,-0.7,13.5,atest,-2.4
2022-05-03 13:49:04,Connect4,1569.6,882.2,4,3.6,64.4,3054,722,1536,-0.8,13.2,atest,-2.4
2022-05-03 13:49:04,Connect4,1553.8,855.6,4,3.5,64.7,3055,722,1536,-0.4,12.9,atest,-2.5
2022-05-03 13:49:04,Connect4,1563,879.4,4,3.6,64.6,3056,722,1536,-0.6,12.9,atest,-2.6
2022-05-03 13:49:05,Connect4,1499.6,850.6,4.1,3.3,64.2,3057,722,1536,-1.1,11.4,atest,-2.3
2022-05-03 13:49:05,Connect4,1271.4,811.2,4.2,3.3,64.4,3058,722,1536,-2.3,9.2,atest,-1.6
2022-05-03 13:49:05,Connect4,1372.2,869.4,3.9,3.7,65.1,3059,722,1536,-1.5,7.6,atest,-0.8
2022-05-03 13:49:05,Connect4,1454,866.2,2.3,3.8,65.9,3060,722,1536,-4.4,9.1,atest,-0.2
2022-05-03 13:49:05,Connect4,969,461,1.3,3.2,65.6,3061,722,1536,-5.9,9.4,atest,1.4
2022-05-03 13:49:05,Connect4,271,568,1.7,2.9,65.4,3062,722,1536,2.7,4.9,atest,3.2
2022-05-03 13:49:05,Connect4,673,872.4,1.8,3.9,65.9,3063,722,1536,-3.6,3,atest,2.7
2022-05-03 13:49:05,Connect4,861.6,857,1.7,4.3,69.4,3064,722,1536,-1.8,3.6,atest,0.5
2022-05-03 13:49:05,Connect4,228,190,1.4,3.6,70.9,3065,722,1536,9,2.7,atest,0.2
2022-05-03 13:49:05,Connect4,289.2,355,2.2,3.3,68.8,3066,722,1536,-1,3.4,atest,0.5
2022-05-03 13:49:05,Connect4,982,742,3.2,3,67.3,3067,722,1536,-2.3,3.6,atest,0.8
2022-05-03 13:49:05,Connect4,961.8,893.2,3.5,2.8,65.7,3068,722,1536,-3.5,4.3,atest,0.8
2022-05-03 13:49:05,Connect4,1043,873.2,3.4,2.8,65.3,3069,722,1536,-3.4,4.5,atest,0.1
2022-05-03 13:49:05,Connect4,1248.2,881,3.1,3,65.3,3070,722,1536,-3.1,7,atest,0.2
2022-05-03 13:49:05,Connect4,1253,878.2,2.9,3.1,65.5,3071,722,1536,-2.8,6.5,atest,0.4
2022-05-03 13:49:05,Connect4,1212.8,876.6,2.6,3.4,65.5,3072,722,1536,-3.2,6.1,atest,0.4
2022-05-03 13:49:06,Connect4,1027,555,2.6,3.5,66,3073,722,1536,-3.5,6.5,atest,0.5
2022-05-03 13:49:06,Connect4,1015.2,627,2.5,3.5,66,3074,722,1536,-4.3,6.2,atest,0.6
2022-05-03 13:49:06,Connect4,1036,691,2.5,3.3,65.7,3075,722,1536,-4.5,6.6,atest,0.5
2022-05-03 13:49:06,Connect4,1146.2,784.4,2.5,3.2,65.6,3076,722,1536,-4,7.2,atest,0.4
2022-05-03 13:49:06,Connect4,1287,831.2,2.4,3.2,65.4,3077,722,1536,-4.2,7.7,atest,0.3
2022-05-03 13:49:06,Connect4,1240.4,826,2.5,3.2,65.5,3078,722,1536,-4.3,7.5,atest,0.3
2022-05-03 13:49:06,Connect4,1297.8,823,2.4,3.3,65.5,3079,722,1536,-4.1,7.7,atest,0.3
2022-05-03 13:49:06,Connect4,1286.4,775.2,2.4,3.2,65.7,3080,722,1536,-3.2,7.6,atest,0.3
2022-05-03 13:49:06,Connect4,1286.4,775.2,2.4,3.2,65.7,3081,722,1536,-3.2,7.6,atest,0.3
2022-05-03 13:49:06,Connect4,1286.4,775.2,2.4,3.2,65.7,3082,722,1536,-3.2,7.6,atest,0.3
2022-05-03 13:49:06,Connect4,1286.4,775.2,2.4,3.2,65.7,3083,722,1536,-3.2,7.6,atest,0.3
2022-05-03 13:49:06,Connect4,1230.2,771.8,4.2,-6,61.9,3084,722,1536,6.3,8,atest,0.3
2022-05-03 13:49:06,Connect4,903.2,690.8,4.3,-6,61.5,3085,722,1536,6.8,8,atest,0.2
2022-05-03 13:49:07,Connect4,992.8,627.8,4.3,-6.3,61.6,3086,722,1536,6.9,8.5,atest,0.1
2022-05-03 13:49:07,Connect4,1525,-577,4,-8.2,54.8,3087,722,1536,13,19.2,atest,2
2022-05-03 13:49:07,Connect4,1525,-577,5,-8.6,49.7,3088,722,1536,13,19.2,atest,18.6
2022-05-03 13:49:07,Connect4,1543.8,295,2.8,0.3,61.9,3089,722,1536,4.3,8.6,atest,0.5
2022-05-03 13:49:07,Connect4,1084,666,3,1.1,64,3090,722,1536,-1.3,7.4,atest,1.2
2022-05-03 13:49:07,Connect4,1068.8,768.8,3.1,1,63.7,3091,722,1536,-1.9,7.7,atest,0.5
2022-05-03 13:49:07,Connect4,1090.4,821.2,3.1,0.7,63.4,3092,722,1536,-1.6,7.5,atest,0.5
2022-05-03 13:49:07,Connect4,1069,827.6,3.2,0.8,63.7,3093,722,1536,-2.2,6.9,atest,0.7
2022-05-03 13:49:07,Connect4,1096,842.8,3.2,0.8,63.8,3094,722,1536,-2.3,6.4,atest,0.8
2022-05-03 13:49:07,Connect4,1164.4,908,3,1.3,66.4,3095,722,1536,-2.6,6,atest,1.1
2022-05-03 13:49:07,Connect4,1010.6,868.8,2.8,2.1,70.5,3096,722,1536,-4.4,6.1,atest,1.3
2022-05-03 13:49:07,Connect4,852,525,2.8,2.3,66.6,3097,722,1536,-4,4.8,atest,1.2
2022-05-03 13:49:07,Connect4,574,262,2.6,4.2,66.2,3098,722,1536,-2.1,4.6,atest,1.5
2022-05-03 13:49:07,Connect4,574,262,2.6,4.2,66.2,3099,722,1536,-2.1,4.6,atest,1.5
2022-05-03 13:49:07,Connect4,-463,-231,7.1,-1.9,75.9,3100,722,1536,20.1,-5.4,atest,-0.9
2022-05-03 13:49:07,Connect4,-463,-231,7.1,-1.9,75.9,3101,722,1536,20.1,-5.4,atest,-0.9
2022-05-03 13:49:08,Connect4,-463,-231,7.1,-1.9,75.9,3102,722,1536,20.1,-5.4,atest,-0.9
2022-05-03 13:49:08,Connect4,-463,-231,7.1,-1.9,75.9,3103,722,1536,20.1,-5.4,atest,-0.9
2022-05-03 13:49:08,Connect4,-463,-231,7.1,-1.9,75.9,3104,722,1536,20.1,-5.4,atest,-0.9
2022-05-03 13:49:08,Connect4,-463,-231,7.1,-1.9,75.9,3105,722,1536,20.1,-5.4,atest,-0.9
2022-05-03 13:49:08,Connect4,-463,-231,7.1,-1.9,75.9,3106,722,1536,20.1,-5.4,atest,-0.9
2022-05-03 13:49:08,Connect4,-463,-231,7.1,-1.9,75.9,3107,722,1536,20.1,-5.4,atest,-0.9
2022-05-03 13:49:08,Connect4,-463,-231,7.1,-1.9,75.9,3108,722,1536,20.1,-5.4,atest,-0.9
2022-05-03 13:49:08,Connect4,-463,-231,7.1,-1.9,75.9,3109,722,1536,20.1,-5.4,atest,-0.9
2022-05-03 13:49:08,Connect4,-463,-231,7.1,-1.9,75.9,3110,722,1536,20.1,-5.4,atest,-0.9
2022-05-03 13:49:08,Connect4,-463,-231,7.1,-1.9,75.9,3111,722,1536,20.1,-5.4,atest,-0.9
2022-05-03 13:49:08,Connect4,-463,-231,7.1,-1.9,75.9,3112,722,1536,20.1,-5.4,atest,-0.9
2022-05-03 13:49:08,Connect4,-463,-231,7.1,-1.9,75.9,3113,722,1536,20.1,-5.4,atest,-0.9
2022-05-03 13:49:08,Connect4,-463,-231,7.1,-1.9,75.9,3114,722,1536,20.1,-5.4,atest,-0.9
2022-05-03 13:49:08,Connect4,-463,-231,7.1,-1.9,75.9,3115,722,1536,20.1,-5.4,atest,-0.9
2022-05-03 13:49:08,Connect4,-463,-231,7.1,-1.9,75.9,3116,722,1536,20.1,-5.4,atest,-0.9
2022-05-03 13:49:08,Connect4,-463,-231,7.1,-1.9,75.9,3117,722,1536,20.1,-5.4,atest,-0.9
2022-05-03 13:49:08,Connect4,-463,-231,7.1,-1.9,75.9,3118,722,1536,20.1,-5.4,atest,-0.9
2022-05-03 13:49:08,Connect4,-463,-231,7.1,-1.9,75.9,3119,722,1536,20.1,-5.4,atest,-0.9
2022-05-03 13:49:09,Connect4,-463,-231,7.1,-1.9,75.9,3120,722,1536,20.1,-5.4,atest,-0.9
2022-05-03 13:49:09,Connect4,-463,-231,7.1,-1.9,75.9,3121,722,1536,20.1,-5.4,atest,-0.9
2022-05-03 13:49:09,Connect4,-463,-231,7.1,-1.9,75.9,3122,722,1536,20.1,-5.4,atest,-0.9
2022-05-03 13:49:09,Connect4,899,621,-2.3,10.1,45.1,3123,722,1536,-8.6,-1.6,atest,-1.2
2022-05-03 13:49:09,Connect4,715.6,569.6,-3.4,9.3,44.3,3124,722,1536,-8.8,-3.9,atest,-2.4
2022-05-03 13:49:09,Connect4,798.4,489.4,-5.8,7.5,45,3125,722,1536,-13.7,0.3,atest,-3.1
2022-05-03 13:49:09,Connect4,798.4,489.4,-5.8,7.5,45,3126,722,1536,-13.7,0.3,atest,-3.1
2022-05-03 13:49:09,Connect4,798.4,489.4,-5.8,7.5,45,3127,722,1536,-13.7,0.3,atest,-3.1
2022-05-03 13:49:09,Connect4,798.4,489.4,-5.8,7.5,45,3128,722,1536,-13.7,0.3,atest,-3.1
2022-05-03 13:49:09,Connect4,623.8,508.6,-9.1,3.6,41.7,3129,722,1536,-3.6,-13.2,atest,-3
2022-05-03 13:49:09,Connect4,568.6,520.4,-8.3,2.4,41.7,3130,722,1536,-1.9,-12.9,atest,-2.4
2022-05-03 13:49:09,Connect4,548.6,494,-8.3,2.1,41.5,3131,722,1536,-3.1,-12.9,atest,-2.4
2022-05-03 13:49:09,Connect4,562.8,482,-8.2,1.9,41.3,3132,722,1536,-2.3,-12.8,atest,-2.3
2022-05-03 13:49:09,Connect4,809,-15.4,-8.2,1.8,41.3,3133,722,1536,-2.6,-12.2,atest,-2.3
2022-05-03 13:49:09,Connect4,809,-15.4,-10.1,0.3,40.8,3134,722,1536,-2.6,-12.2,atest,-30.4
2022-05-03 13:49:09,Connect4,184,276,-4.7,-1.5,42.6,3135,722,1536,3,-16,atest,-2.1
2022-05-03 13:49:09,Connect4,717,466,-3.2,-2,40.7,3136,722,1536,5.5,-3.5,atest,-2.3
2022-05-03 13:49:09,Connect4,516.6,480.2,-1.2,-1.9,41.6,3137,722,1536,2.5,-5.6,atest,-0.8
2022-05-03 13:49:09,Connect4,-275,525,-0.3,0.3,45.6,3138,722,1536,2.2,-9.9,atest,1
2022-05-03 13:49:09,Connect4,494,523,-0.1,1.7,42.7,3139,722,1536,1.5,1.3,atest,-0.6
2022-05-03 13:49:10,Connect4,598,518.2,-0.3,2.3,42.6,3140,722,1536,1,1.1,atest,-0.7
2022-05-03 13:49:10,Connect4,633.4,535.4,-0.6,2.8,43.2,3141,722,1536,-5.2,0.1,atest,-0.7
2022-05-03 13:49:10,Connect4,657.8,556.6,-1,3.5,43.8,3142,722,1536,-6.7,-0.3,atest,-0.7
2022-05-03 13:49:10,Connect4,607.6,492.2,-1.3,3.6,44.7,3143,722,1536,-5.8,0,atest,0.2
2022-05-03 13:49:10,Connect4,577.2,477.8,-1.4,3.4,45.1,3144,722,1536,-5.6,0,atest,1.2
2022-05-03 13:49:10,Connect4,573.2,515,-1.3,2.9,45.1,3145,722,1536,-3.5,-0.5,atest,1.4
2022-05-03 13:49:10,Connect4,544.2,500.2,-1.2,2.4,45.1,3146,722,1536,-3.6,-0.8,atest,1.5
2022-05-03 13:49:10,Connect4,382,-1.2,-1,2,44.8,3147,722,1536,-3.8,-0.5,atest,1.5
2022-05-03 13:49:10,Connect4,368.8,-182.6,-0.9,1.8,44.4,3148,722,1536,-4.7,0.1,atest,1.6
2022-05-03 13:49:10,Connect4,323.4,-417.6,-0.9,1.8,44.4,3149,722,1536,-4.6,0.7,atest,1.6
2022-05-03 13:49:10,Connect4,726,338,-0.4,-0.2,43.2,3150,722,1536,-0.5,2.2,atest,0.3
2022-05-03 13:49:10,Connect4,742.8,356,-0.3,-0.5,42.5,3151,722,1536,0.4,2.7,atest,0.3
2022-05-03 13:49:10,Connect4,754.6,389.4,-0.3,-0.6,41.9,3152,722,1536,0.2,3,atest,0.2
2022-05-03 13:49:10,Connect4,766.6,436.2,-0.1,-0.7,40.9,3153,722,1536,-1,3.6,atest,0.1
2022-05-03 13:49:10,Connect4,779,474.6,0,-0.6,40.7,3154,722,1536,-3,4.8,atest,0.1
2022-05-03 13:49:10,Connect4,759.6,482.4,0.2,-0.5,40,3155,722,1536,-2.7,4,atest,1
2022-05-03 13:49:10,Connect4,721.2,452.6,0.2,-0.4,39.8,3156,722,1536,-3,3.9,atest,1
2022-05-03 13:49:10,Connect4,642.8,392.8,0.4,-0.2,39.4,3157,722,1536,-3.9,3.8,atest,1
2022-05-03 13:49:10,Connect4,669.6,417.6,0.3,-0.3,39.6,3158,722,1536,-3.6,3.8,atest,1
2022-05-03 13:49:10,Connect4,621.6,376,0.4,-0.1,39.2,3159,722,1536,-4.1,3.8,atest,1
2022-05-03 13:49:10,Connect4,471.2,358,0.4,-0.1,39.2,3160,722,1536,-5.2,3.4,atest,1
2022-05-03 13:49:10,Connect4,671,-13,0.9,-0.5,36.2,3161,722,1536,0.7,4.7,atest,3
2022-05-03 13:49:11,Connect4,579,339,1.1,-1.1,36.2,3162,722,1536,-1.1,3.8,atest,2.1
2022-05-03 13:49:11,Connect4,631,350.8,1.1,-1.5,36,3163,722,1536,1,4.9,atest,2.2
2022-05-03 13:49:11,Connect4,670.6,406,1.1,-3,35.2,3164,722,1536,7.5,3.5,atest,0.8
2022-05-03 13:49:11,Connect4,696,427.4,1,-3.3,35,3165,722,1536,6,2.8,atest,0.7
2022-05-03 13:49:11,Connect4,790.6,464.4,1,-3.1,35.6,3166,722,1536,2,4.3,atest,0.7
2022-05-03 13:49:11,Connect4,757.4,478.4,0.3,-2.8,36.3,3167,722,1536,3.2,1.6,atest,0.6
2022-05-03 13:49:11,Connect4,710.2,458.8,0.2,-2.4,36.6,3168,722,1536,0.4,-1.2,atest,1.4
2022-05-03 13:49:11,Connect4,660.2,480.4,0.2,-1.6,36.9,3169,722,1536,0.1,-3,atest,2.7
2022-05-03 13:49:11,Connect4,633.2,463.8,0.4,-1.1,37.5,3170,722,1536,-1.7,-2.6,atest,3.4
2022-05-03 13:49:11,Connect4,610.6,455,0.5,-0.9,37.6,3171,722,1536,-0.9,-1.7,atest,3.5
2022-05-03 13:49:11,Connect4,593.4,443.6,1,-0.7,37.8,3172,722,1536,-0.4,0,atest,3
2022-05-03 13:49:11,Connect4,563.8,438,1.3,-0.7,37.8,3173,722,1536,-1.7,-0.6,atest,2.5
2022-05-03 13:49:11,Connect4,530.2,435.6,1.7,-0.6,37.8,3174,722,1536,-2.1,-0.8,atest,2.4
2022-05-03 13:49:11,Connect4,270.8,475.8,2,-0.7,37.7,3175,722,1536,-3.7,-0.9,atest,2.4
2022-05-03 13:49:11,Connect4,264.2,430,2.2,-0.7,37.6,3176,722,1536,-4.6,-0.6,atest,2.4
2022-05-03 13:49:11,Connect4,299.8,377.2,2.3,-0.7,37.6,3177,722,1536,-4.5,-0.3,atest,2.3
2022-05-03 13:49:11,Connect4,321.2,360.2,2.3,-0.7,37.6,3178,722,1536,-4.2,-0.2,atest,2.3
2022-05-03 13:49:11,Connect4,812.2,466.4,2.4,-0.4,37.9,3180,722,1536,1.3,1.1,atest,2.3
2022-05-03 13:49:11,Connect4,731.2,467.6,2.4,-0.3,38,3181,722,1536,1.3,0.7,atest,2.2
2022-05-03 13:49:11,Connect4,637.2,471,2.4,-0.1,38.1,3182,722,1536,1.2,0.3,atest,2.2
2022-05-03 13:49:11,Connect4,464,471.2,2.4,0,38.2,3183,722,1536,1.2,0.2,atest,2.1
2022-05-03 13:49:11,Connect4,452.4,473.8,2.3,0,38.1,3184,722,1536,1.3,0.3,atest,2
2022-05-03 13:49:11,Connect4,500.4,483.4,2.3,0,38.1,3185,722,1536,1.8,0.7,atest,2
2022-05-03 13:49:12,Connect4,617.2,471.6,2.3,0.1,38.1,3186,722,1536,-0.5,1.7,atest,2
2022-05-03 13:49:12,Connect4,936,440.4,2.3,0.2,38,3187,722,1536,-0.6,2.4,atest,1.9
2022-05-03 13:49:12,Connect4,1049.6,415.6,2.2,0.2,37.9,3188,722,1536,-1.3,3,atest,1.8
2022-05-03 13:49:12,Connect4,1004.2,326.8,2.2,0.3,37.9,3189,722,1536,-1.5,2.6,atest,1.8
2022-05-03 13:49:12,Connect4,383,341,2.1,0.3,37.8,3190,722,1536,-1.8,1.1,atest,1.7
2022-05-03 13:49:12,Connect4,367.6,458.6,2.2,0.4,37.9,3191,722,1536,-4.2,0.9,atest,2.9
2022-05-03 13:49:12,Connect4,393.4,490.2,2.3,0.4,38,3192,722,1536,-3.4,-0.7,atest,2.8
2022-05-03 13:49:12,Connect4,408.6,495.8,2.3,0.5,38.1,3193,722,1536,-3,-0.8,atest,2.8
2022-05-03 13:49:12,Connect4,415.6,500.4,2.4,0.6,38.2,3194,722,1536,-2.9,-0.8,atest,2.8
2022-05-03 13:49:12,Connect4,395.6,511.2,2.4,0.6,38.2,3195,722,1536,-3.2,-0.8,atest,2.8
2022-05-03 13:49:12,Connect4,362.8,513.6,2.5,0.7,38.3,3196,722,1536,-4.6,-0.7,atest,2.8
2022-05-03 13:49:12,Connect4,305.2,505,2.5,0.7,38.3,3197,722,1536,-6.2,-0.3,atest,2.7
2022-05-03 13:49:12,Connect4,377.4,484.8,2.8,0.8,38.5,3198,722,1536,-4.6,0.9,atest,4.4
2022-05-03 13:49:12,Connect4,408.6,476.2,3.1,0.6,38.5,3199,722,1536,-3.2,2,atest,4.3
2022-05-03 13:49:12,Connect4,435.8,478.4,4,-0.4,38,3200,722,1536,1.4,2.4,atest,3.4
2022-05-03 13:49:12,Connect4,466,469.8,3.9,-0.8,37.7,3201,722,1536,4.2,2.8,atest,2.6
2022-05-03 13:49:12,Connect4,477.4,477.2,3.2,-2.2,37,3202,722,1536,7.6,1.3,atest,2.4
2022-05-03 13:49:12,Connect4,495.8,455.8,2.5,-3.1,36.5,3203,722,1536,7,1.6,atest,2.3
2022-05-03 13:49:12,Connect4,519.6,497,2.3,-3.3,36.3,3204,722,1536,6.9,1.2,atest,2.3
2022-05-03 13:49:12,Connect4,530.6,495,2.2,-3.3,36.1,3205,722,1536,5,1.1,atest,2.3
2022-05-03 13:49:12,Connect4,529.8,492.2,2.2,-3.4,36.1,3206,722,1536,5.1,1.3,atest,2.3
2022-05-03 13:49:12,Connect4,512,474.8,2.1,-3.5,35.9,3207,722,1536,5.6,1.9,atest,2.6
2022-05-03 13:49:13,Connect4,196,84,2.1,-3.5,35.9,3208,722,1536,5.6,1.8,atest,2.7
2022-05-03 13:49:13,Connect4,183,-7.2,2.2,-3.5,36,3209,722,1536,5.6,2.1,atest,2.7
2022-05-03 13:49:13,Connect4,168.6,-21,2.2,-3.5,36,3210,722,1536,5.4,2.1,atest,2.8
2022-05-03 13:49:13,Connect4,156.6,-17.2,2.3,-3.6,36,3211,722,1536,5.4,2.1,atest,2.8
2022-05-03 13:49:13,Connect4,129.4,-257.8,2.3,-3.6,36,3212,722,1536,3.8,3.2,atest,2.8
2022-05-03 13:49:13,Connect4,541,324,2.4,-4,35.9,3213,722,1536,6.5,2.7,atest,2.7
2022-05-03 13:49:13,Connect4,599,377.2,2.6,-4.3,35.7,3214,722,1536,6.3,2.7,atest,2.7
2022-05-03 13:49:13,Connect4,606.2,393.6,2.8,-3.9,35.7,3215,722,1536,7.2,3.7,atest,2.4
2022-05-03 13:49:13,Connect4,610,394.6,3.2,-2.9,35.9,3216,722,1536,4.5,3.2,atest,2.9
2022-05-03 13:49:13,Connect4,608.8,385.4,3.2,-2.7,36.2,3217,722,1536,4.5,3.6,atest,2.9
2022-05-03 13:49:13,Connect4,604.2,408.8,3.2,-2.5,36.4,3218,722,1536,4.2,3.1,atest,3
2022-05-03 13:49:13,Connect4,605.4,457.2,3.2,-2.2,36.8,3219,722,1536,4.5,3.1,atest,2.9
2022-05-03 13:49:13,Connect4,604,431.8,3.2,-2.4,36.5,3220,722,1536,4.3,3,atest,3
2022-05-03 13:49:13,Connect4,613.2,478.6,3.1,-2.1,36.9,3221,722,1536,4.6,3.2,atest,2.9
2022-05-03 13:49:13,Connect4,628.2,484.8,3.1,-2,37,3222,722,1536,4.8,3.4,atest,2.8
2022-05-03 13:49:13,Connect4,645.8,486.8,3.1,-2,37,3223,722,1536,4.8,3.5,atest,2.8
2022-05-03 13:49:13,Connect4,639.6,489.6,3.1,-1.9,37,3224,722,1536,3.2,1.4,atest,2.8
2022-05-03 13:49:13,Connect4,625.4,486.6,3,-1.9,37,3225,722,1536,3,0.6,atest,2.9
2022-05-03 13:49:13,Connect4,614.6,491.2,3,-1.8,37,3226,722,1536,2.7,0.7,atest,3
2022-05-03 13:49:13,Connect4,600.2,491.4,2.9,-1.8,37,3227,722,1536,2.7,0.6,atest,3.2
2022-05-03 13:49:13,Connect4,582.4,487.6,2.9,-1.7,37.1,3228,722,1536,2.7,0.6,atest,3.3
2022-05-03 13:49:13,Connect4,569.4,493.8,2.9,-1.7,37.1,3229,722,1536,2.7,0.6,atest,3.4
2022-05-03 13:49:13,Connect4,555.4,498.6,3,-1.7,37.1,3230,722,1536,2.8,0.6,atest,3.5
2022-05-03 13:49:14,Connect4,549.6,499.2,3,-1.7,37.1,3231,722,1536,2.8,0.6,atest,3.5
2022-05-03 13:49:14,Connect4,533.4,503.8,3,-1.7,37.1,3232,722,1536,2.8,0.6,atest,3.5
2022-05-03 13:49:14,Connect4,507.4,490.4,3,-1.7,37.1,3233,722,1536,2.1,0.7,atest,3.6
2022-05-03 13:49:14,Connect4,487,491.8,3,-1.7,37.1,3234,722,1536,1.9,0.6,atest,3.6
2022-05-03 13:49:14,Connect4,472.2,482.6,3,-1.7,37.1,3235,722,1536,1.8,0.5,atest,3.7
2022-05-03 13:49:14,Connect4,432.8,460.2,3.1,-1.6,37.1,3236,722,1536,1.8,0.5,atest,3.8
2022-05-03 13:49:14,Connect4,388,446.2,3.1,-1.6,37.1,3237,722,1536,1.7,0.5,atest,3.8
2022-05-03 13:49:14,Connect4,380.4,450.2,3.1,-1.6,37.1,3238,722,1536,1.7,0.5,atest,3.8
2022-05-03 13:49:14,Connect4,435.2,461.8,3.3,-1.8,37.2,3239,722,1536,2.8,1,atest,3.9
2022-05-03 13:49:14,Connect4,469.4,468.2,3.3,-1.7,37.2,3240,722,1536,2.7,1.6,atest,4.2
2022-05-03 13:49:14,Connect4,488.8,477,3.3,-1.7,37.2,3241,722,1536,2.8,1.7,atest,4.2
2022-05-03 13:49:14,Connect4,506.4,474.4,3.3,-1.7,37.3,3242,722,1536,2.7,1.7,atest,4.2
2022-05-03 13:49:14,Connect4,515.6,475.6,3.3,-1.7,37.3,3243,722,1536,2.7,1.7,atest,4.2
2022-05-03 13:49:14,Connect4,526,475.6,3.3,-1.7,37.3,3244,722,1536,2.8,1.7,atest,4.2
2022-05-03 13:49:14,Connect4,542.4,476.8,3.3,-1.7,37.3,3245,722,1536,2.8,1.6,atest,4.2
2022-05-03 13:49:14,Connect4,658.2,499.4,3.2,-1.5,37.6,3246,722,1536,2.1,1.4,atest,3.5
2022-05-03 13:49:14,Connect4,650.6,510.8,3.2,-1.5,37.6,3247,722,1536,2,1.4,atest,3.5
2022-05-03 13:49:14,Connect4,638,517.6,3.2,-1.5,37.6,3248,722,1536,2,1.3,atest,3.5
2022-05-03 13:49:14,Connect4,639.2,522.6,3.2,-1.5,37.6,3249,722,1536,2,1.2,atest,3.5
2022-05-03 13:49:14,Connect4,643.6,528.8,3.2,-1.5,37.6,3250,722,1536,1.9,1.2,atest,3.5
2022-05-03 13:49:14,Connect4,654.2,531,3.2,-1.5,37.6,3251,722,1536,2,1.3,atest,3.5
2022-05-03 13:49:14,Connect4,661,519.2,2.9,-1.4,37.9,3252,722,1536,2.1,1.4,atest,3.3
2022-05-03 13:49:15,Connect4,645.6,489.8,2.2,-1.1,38.4,3253,722,1536,1.5,-0.3,atest,2.4
2022-05-03 13:49:15,Connect4,625.2,499,0.4,-1.6,38.3,3254,722,1536,2.2,-1,atest,2
2022-05-03 13:49:15,Connect4,652,507,-0.1,-1.7,38.6,3255,722,1536,1.6,0.2,atest,1.7
2022-05-03 13:49:15,Connect4,613.2,511,-0.8,-1.7,38.3,3256,722,1536,2.2,-4.9,atest,1.1
2022-05-03 13:49:15,Connect4,593.6,508.2,-1.6,-1.6,38.5,3257,722,1536,1.6,-6.1,atest,0.7
2022-05-03 13:49:15,Connect4,583.2,508.4,-1.7,-1.7,38.2,3258,722,1536,2.5,-7.2,atest,0.7
2022-05-03 13:49:15,Connect4,573.2,503.4,-1.6,-1.7,38,3259,722,1536,2.8,-6.9,atest,0.7
2022-05-03 13:49:15,Connect4,565.2,499.2,-0.8,-1.8,37.9,3260,722,1536,3.3,-5.3,atest,1.1
2022-05-03 13:49:15,Connect4,553.4,490.2,-0.3,-1.9,38,3261,722,1536,3.2,-4.7,atest,1.3
2022-05-03 13:49:15,Connect4,520.8,479.6,0.2,-2,37.8,3262,722,1536,3.3,-4,atest,1.4
2022-05-03 13:49:15,Connect4,520,481.6,0.7,-2,37.5,3263,722,1536,3.2,-3,atest,1.3
2022-05-03 13:49:15,Connect4,566.4,520,0.9,-2,37.1,3264,722,1536,4.1,-1.4,atest,1.1
2022-05-03 13:49:15,Connect4,588.6,533.8,1,-2,36.9,3265,722,1536,4.3,-0.4,atest,0.8
2022-05-03 13:49:15,Connect4,604.4,553.2,1,-2.1,36.9,3266,722,1536,4.2,-0.3,atest,1.2
